BARCODE,COMBI_ID,Tissue,CELL_LINE_NAME,SIDM,COSMIC_ID,ANCHOR_ID,ANCHOR_NAME,ANCHOR_TARGET,ANCHOR_PATHWAY,ANCHOR_DRUG_TYPE,ANCHOR_Clin_Rel,ANCHOR_CONC,LIBRARY_ID,LIBRARY_NAME,LIBRARY_TARGET,LIBRARY_PATHWAY,LIBRARY_DRUG_TYPE,LIBRARY_Clin_Rel,LIBRARY_CONC,ANCHOR_VIABILITY,LIBRARY_RMSE,LIBRARY_EMAX,LIBRARY_XMID,LIBRARY_XMID_uM,LIBRARY_AUC,LIBRARY_fAUC,SYNERGY_RMSE,SYNERGY_EXP_EMAX,SYNERGY_OBS_EMAX,SYNERGY_DELTA_EMAX,SYNERGY_XMID,SYNERGY_XMID_uM,SYNERGY_DELTA_XMID,SYNERGY_DELTA_XMID_uM,SYNERGY_EXP_AUC,SYNERGY_OBS_AUC,SYNERGY_EXP_fAUC,SYNERGY_OBS_fAUC,SYNERGY_DELTA_AUC,SYNERGY_DELTA_fAUC,Synergy,DAY1_NORM_MEAN,DAY1_NORM_SD,GROWTH_RATE,DOUBLING_TIME
19669,2171:1549,Colon,HT-115,SIDM00534,907289,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,0.5,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.917906644341671,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.0997008110680475,0.653421616802418,0.277754322980754,0.375667293821664,6.85467719687379,1.1302,4.46913478766598,23.9025,0.801344668526048,0.605381334087878,0.839690126856728,0.646828730112392,0.19596333443817,0.192861396744336,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1025:1549,Colon,HT-115,SIDM00534,907289,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,2.5,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.905636123637253,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.120347769917387,0.644686716007099,0.459533092645752,0.185153623361347,9.07620936077294,5.2712,2.24760262376684,19.7615,0.79063234128979,0.687741723795487,0.828465199844373,0.752337558953802,0.102890617494302,0.0761276408905711,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1011:1549,Colon,HT-115,SIDM00534,907289,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.857062633149871,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.0819988232282689,0.610109159690612,0.141293979280254,0.468815180410358,4.83120292348204,0.278,6.49260906105774,24.7547,0.748227040191135,0.483641867882363,0.784030746035101,0.481759014838242,0.264585172308773,0.302271731196859,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1053:1549,Colon,HT-115,SIDM00534,907289,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,1,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.943378258952548,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.105001018194621,0.671553856833804,0.457355790641854,0.21419806619195,8.84380129165861,4.4869,2.48001069288117,20.5458,0.823581725739873,0.728184275163351,0.862991258225259,0.7730885597495,0.0953974505765223,0.0899026984757589,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1083:1549,Colon,HT-115,SIDM00534,907289,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,0.625,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.943372413063694,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.0452149198788388,0.671549695375588,0.600421669657639,0.0711280257179486,10.4389490555469,13.5562,0.884862928992844,11.4765,0.823576622201409,0.837606592008879,0.862985910475372,0.836664409296815,-0.0140299698074695,0.0263215011785571,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1510:1549,Colon,HT-115,SIDM00534,907289,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.71517706477591,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.0795403757544901,0.509106407330826,0.133059478251111,0.376046929079715,5.20796659537699,0.361,6.11584538916278,24.6717,0.624359058127657,0.404082243524675,0.654235508533015,0.421863620859318,0.220276814602981,0.232371887673697,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1786:1549,Colon,HT-115,SIDM00534,907289,1786,AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Advanced clinical trials,10,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.841969625003262,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.0561034466491325,0.599365041161388,0.248623054175736,0.350741986985652,6.76508007771238,1.0622,4.5587319068274,23.9705,0.735050644002196,0.589533637074144,0.770223840939251,0.588373377287407,0.145517006928053,0.181850463651844,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1372:1549,Colon,HT-115,SIDM00534,907289,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,0.01,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.880646025660925,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.0982593229522116,0.626897248718239,0.355504585012893,0.271392663705346,7.99762322388112,2.4959,3.32618876065866,22.5368,0.768815654481038,0.652464815193817,0.805604554190201,0.682113008127006,0.116350839287222,0.123491546063195,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1598:1549,Colon,HT-115,SIDM00534,907289,1598,LGK974,PORCN,WNT signaling,Targeted,Early clinical trials,10,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.864603829771453,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.0680912359348616,0.615477440789212,0.411019084942385,0.204458355846827,8.74681051418551,4.1952,2.57700147035427,20.8375,0.754810604809894,0.683737874519424,0.79092934338905,0.704355181283348,0.0710727302904692,0.0865741621057017,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1564:1549,Colon,HT-115,SIDM00534,907289,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,0.05,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.991971440855016,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.0269820001547521,0.706145430693755,0.553535575709032,0.152609854984723,9.59894610520322,7.573,1.72486587933656,17.4597,0.866004217704933,0.843172832000747,0.907443725507833,0.847373491474755,0.0228313857041861,0.0600702340330787,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1561:1549,Colon,HT-115,SIDM00534,907289,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,1,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.826868617219275,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.114765021742911,0.588615228005132,0.263791778465996,0.324823449539136,7.0517796040346,1.2957,4.27203238050518,23.737,0.72186726402378,0.53461217279986,0.756409617869872,0.593203353988349,0.187255091223921,0.163206263881523,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1059:1549,Colon,HT-115,SIDM00534,907289,1059,AZD8055,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,0.125,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.804706852573991,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.113047066362316,0.572839139908393,0.306541810987712,0.266297328920681,7.75238506495409,2.1057,3.57142691958568,22.927,0.702519749706173,0.539584978153463,0.736136298049081,0.611905336177999,0.16293477155271,0.124230961871083,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19669,1047:1549,Colon,HT-115,SIDM00534,907289,1047,Nutlin-3a (-),MDM2,p53 pathway,Targeted,Experimental only,2.5,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.961302831052988,0.0970408980118839,0.711860645993097,11.3238119845398,25.0327,0.87301325626723,0.914788156326027,0.0831408810825584,0.684313654308373,0.686431651533431,-0.0021179972250583,11.3514739777282,25.5173,-0.0276619931884703,-0.4846,0.839230114796476,0.842630071988495,0.879388444489954,0.880130054598448,-0.0033999571920194,-0.0007416101084939,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1549:1561,Colon,HT-115,SIDM00534,907289,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,0.5,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.764181506204162,0.0855837226171287,0.567483687483722,9.69781311551377,16.2204,0.836428609211541,0.858400370217518,0.166196730547435,0.433660539047603,0.203740097454758,0.229920441592845,6.40013357254936,1.6495,3.29767954296441,14.5709,0.639183274419528,0.423430213728316,0.655973687839033,0.515343686230216,0.215753060691212,0.140630001608818,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1786:1561,Colon,HT-115,SIDM00534,907289,1786,AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Advanced clinical trials,10,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.943843212077399,0.0855837226171287,0.567483687483722,9.69781311551377,16.2204,0.836428609211541,0.858400370217518,0.13951068111564,0.535615626396163,0.308028398470681,0.227587227925482,7.13795708962335,2.7509,2.55985602589042,13.4695,0.789457465191652,0.598879900666584,0.810195362674531,0.682297133283093,0.190577564525068,0.127898229391438,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1032:1561,Colon,HT-115,SIDM00534,907289,1032,Afatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,1,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.731472749662903,0.0855837226171287,0.567483687483722,9.69781311551377,16.2204,0.836428609211541,0.858400370217518,0.0882298728646807,0.415098853272562,0.28429697314858,0.130801880123982,7.83626100737678,4.4635,1.861552108137,11.7569,0.611824734676684,0.502138582364421,0.627896479114662,0.559798194181298,0.109686152312263,0.0680982849333633,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1372:1561,Colon,HT-115,SIDM00534,907289,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,0.1,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.687871467905488,0.0855837226171287,0.567483687483722,9.69781311551377,16.2204,0.836428609211541,0.858400370217518,0.130096175787211,0.390355837121847,0.277588405753001,0.112767431368846,7.99613720615047,4.9866,1.70167590936331,11.2338,0.575355375216489,0.448263196431273,0.590469122712139,0.532739615393562,0.127092178785216,0.0577295073185764,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1564:1561,Colon,HT-115,SIDM00534,907289,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,0.5,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.913174205606436,0.0855837226171287,0.567483687483722,9.69781311551377,16.2204,0.836428609211541,0.858400370217518,0.0887908830892264,0.518211465512559,0.300598945050873,0.217612520461686,7.17089742413281,2.8144,2.52691569138097,13.406,0.763805030763245,0.635195247141055,0.783869076165652,0.662028013952759,0.12860978362219,0.121841062212894,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1510:1561,Colon,HT-115,SIDM00534,907289,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.713860742049568,0.0855837226171287,0.567483687483722,9.69781311551377,16.2204,0.836428609211541,0.858400370217518,0.12916281674026,0.405104326248155,0.160233517456634,0.244870808791521,5.81437511555865,1.0991,3.88343799995512,15.1213,0.597093547643239,0.385909206065797,0.612778325259101,0.452322786929425,0.211184341577442,0.160455538329677,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1011:1561,Colon,HT-115,SIDM00534,907289,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.900031459293623,0.0855837226171287,0.567483687483722,9.69781311551377,16.2204,0.836428609211541,0.858400370217518,0.0407677331085673,0.510753171371301,0.287202556199027,0.223550615172274,7.05269937858153,2.593,2.64511373693224,13.6274,0.752812061743599,0.642976698778656,0.772587337865059,0.645743983094305,0.109835362964943,0.126843354770754,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1510:1564,Colon,HT-115,SIDM00534,907289,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,1,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.950757575054543,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.075024945492839,0.628085224143229,0.460077043337673,0.168008180805556,8.8345360422102,4.4582,1.87674569897907,11.9144,0.876247855050531,0.789445304909227,0.852029496125188,0.778700328380073,0.0868025501413032,0.073329167745115,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1561:1564,Colon,HT-115,SIDM00534,907289,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,1,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.804851784038909,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.0267804645636115,0.531697591945198,0.316061798192569,0.215635793752629,7.87977854649725,2.3001,2.83150319469201,14.0725,0.741776524217783,0.627161230271821,0.721274779189416,0.61798151604192,0.114615293945962,0.103293263147496,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1059:1564,Colon,HT-115,SIDM00534,907289,1059,AZD8055,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,0.125,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.870469374516858,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.0484280728511852,0.575045591587185,0.35477259406199,0.220272997525195,8.03895763600613,2.5684,2.67232410518313,13.8042,0.802251743578079,0.666282597257009,0.780078541598218,0.676264714069925,0.13596914632107,0.103813827528294,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1549:1564,Colon,HT-115,SIDM00534,907289,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,2,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.805688471328891,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.0669943636251548,0.532250320566935,0.313043595797669,0.219206724769265,7.83494104585618,2.2297,2.87634069533309,14.1429,0.742547641337888,0.577536579548861,0.72202458362832,0.616533985918208,0.165011061789027,0.105490597710112,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1011:1564,Colon,HT-115,SIDM00534,907289,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,0.1,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.950973242896371,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.060292032056741,0.62822769766995,0.470141807367959,0.158085890301992,8.94223499641635,4.8038,1.76904674477291,11.5688,0.876446621264719,0.821181477436077,0.852222768697949,0.783895405706331,0.0552651438286422,0.0683273629916178,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1083:1564,Colon,HT-115,SIDM00534,907289,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,2.5,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.635456387118208,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.0372832861889615,0.419792361174182,0.166997773874601,0.252794587299581,6.3498059784299,0.7965,4.36147576275937,15.5761,0.585656439454133,0.405085455134314,0.569469651919206,0.426354877844963,0.180570984319818,0.143114774074243,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1053:1564,Colon,HT-115,SIDM00534,907289,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.819948532966834,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.0705436931006702,0.541670738815667,0.181088535096837,0.360582203718829,5.76083016170213,0.5295,4.95045157948713,15.8431,0.755690159210985,0.534418861470532,0.734803859282678,0.516422165003337,0.221271297740453,0.218381694279341,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1373:1564,Colon,HT-115,SIDM00534,907289,1373,Dabrafenib,BRAF,ERK MAPK signaling,Targeted,FDA approved,1,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.982403582833063,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.0808509854143907,0.64899106850389,0.412054500319761,0.236936568184129,8.16472438760361,2.8024,2.54655735358565,13.5702,0.905413803515626,0.811241528494789,0.88038933544633,0.770124994498061,0.094172275020837,0.110264340948269,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1047:1564,Colon,HT-115,SIDM00534,907289,1047,Nutlin-3a (-),MDM2,p53 pathway,Targeted,Experimental only,2.5,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.976957320224985,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.0794143890856083,0.645393182817057,0.475105485775672,0.170287697041384,8.85928199814627,4.5353,1.851999743043,11.8373,0.900394357913948,0.838286795541504,0.875508620837815,0.801352285322287,0.0621075623724441,0.0741563355155272,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1025:1564,Colon,HT-115,SIDM00534,907289,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,2.5,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.96417575258704,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.0375528283246081,0.636949480673195,0.501761756295442,0.135187724377753,9.20982502809159,5.7827,1.50145671309767,10.5899,0.888614466256192,0.821222272437483,0.864054310170215,0.806986371897108,0.0673921938187094,0.0570679382731066,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19670,1786:1564,Colon,HT-115,SIDM00534,907289,1786,AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Advanced clinical trials,10,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,5.0,0.943843212077399,0.0747458884796307,0.660615535045511,10.7112817411893,16.3726,0.921631210774483,0.896158514515447,0.168597841667556,0.623517488545584,0.37032755254423,0.253189936001354,7.87617584302949,2.2944,2.83510589815978,14.0782,0.869875362328171,0.706100857196151,0.84583313087077,0.724505796840573,0.16377450513202,0.121327334030197,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
