drug_name,drug_cid,drug_smiles
NGB-2904,9891901,Cl.O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2
Pazufloxacin mesylate,6918232,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
Cabotegravir,54713659,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
KB SRC 4,73349077,Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2-c1cccc(-c2cnnn2Cc2cccc(-c3ccccc3)c2)c1
ML297,56642816,Cc1cc(NC(=O)Nc2ccc(F)c(F)c2)n(-c2ccccc2)n1
IODOANTIPYRINE,8522,Cc1c(I)c(=O)n(-c2ccccc2)n1C
resorcinol,5054,Oc1cccc(O)c1
AZD1283,23649325,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C
SNAP-94847,16756754,Cc1ccc(NC(=O)C(C)C)cc1C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1
1453071-47-0,71735843,O=C(O)CCN(O)C(=O)CCCCCCCCC1CC1
Secoisolariciresinol diglucoside,9917980,COc1cc(C[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Cc2ccc(O)c(OC)c2)ccc1O
TCS 3035,2295463,O=C(O)COc1ccc(/C=C2\SC(=O)NC2=O)cc1
UNC-926,61041645,O=C(c1cccc(Br)c1)N1CCC(N2CCCC2)CC1
L-Carnosine,439224,NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O
YIL781,23631116,Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1
147816-24-8,5282437,CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1
ML314,53245590,COc1cc2nc(C3CC3)nc(N3CCN(c4ccccc4OC)CC3)c2cc1OC
1401031-52-4,72551298,CC(C)NC(=O)c1ccc(C#Cc2ccncc2)cn1
mn-64,2802462,CC(C)c1ccc(-c2cc(=O)c3ccccc3o2)cc1
URMC-099,54764565,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1
UNC0642,53315878,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1
M8-B,11675630,COc1cc(CN(CCN)C(=O)c2cccs2)ccc1OCc1ccccc1
P7C3,2836187,OC(CNc1ccccc1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
NMS-E973,135566652,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc([N+](=O)[O-])cc3)on2)CC1
Oliceridine,66553195,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1
DHA ethyl ester,9831416,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC
Rhodamine 123,9929799,COC(=O)c1ccccc1-c1c2ccc(N)cc2[o+]c2cc(N)ccc12.[Cl-]
CHEMBL246078,11689373,O=S(=O)(c1ccccc1F)N1CCOc2c(N3CCNCC3)cccc21
Octadecan-1-ol,8221,CCCCCCCCCCCCCCCCCCO
KF 38789,135400439,COc1ccc(C2CC(c3c(O)cc(C)oc3=O)=NCCS2)c(OC)c1
7-nitroindazole,1893,O=[N+]([O-])c1cccc2cn[nH]c12
300657-03-8,16122583,CCc1c(-c2ccccc2)c(-c2ccccc2)nn1-c1ccccc1-c1cccc(OCC(=O)O)c1
155106-73-3,127902,c1ccc2sc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1
Tribromsalan,14868,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
Butylphthalide,61361,CCCC[C@H]1OC(=O)c2ccccc21
ENOXIMONE,53708,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1
Lintitript,122077,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21
viloxazine,5666,CCOc1ccccc1OC[C@H]1CNCCO1
Resibufogenin,6917974,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@@]312
Lercanidipine,65866,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1
Exo1,310557,COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1
N-Oleoyldopamine,5282106,CCCCCCCC/C=C\CCCCCCCC(=O)NCCc1ccc(O)c(O)c1
Hyperoside,5281643,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
COUMAPHOS,2871,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
116850-44-3,164013,Cn1c(-c2ccccc2)nnc1S(C)(=O)=O
2'-Me-CCPA,10475082,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc21
BW 373U86,119029,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(O)c2)C[C@H]1C
Liquiritigenin,114829,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21
Linalool,6549,C=CC(C)(O)CCC=C(C)C
Cortexolone,440707,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
sucrose,5988,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
Macelignan,10404245,COc1cc(C[C@H](C)[C@H](C)Cc2ccc3c(c2)OCO3)ccc1O
PD-156707,23670447,COc1ccc(C(=O)/C(Cc2cc(OC)c(OC)c(OC)c2)=C(\C(=O)[O-])c2ccc3c(c2)OCO3)cc1.[Na+]
LY456236,9926999,COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1
JNJ-17203212,11339118,O=C(Nc1ccc(C(F)(F)F)cn1)N1CCN(c2ncccc2C(F)(F)F)CC1
fendiline,3336,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1
CCR2 antagonist 4,44453327,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1
(20S)-Protopanaxatriol,11468733,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C
Glyceryl monostearate,24699,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO
CCMQ,3337816,O=C(O)Cc1cc2ccccc2nc1C(=O)O
LPA2 antagonist 1,24882686,Cc1csc2c(N[C@@H](C)CN3CCN(S(=O)(=O)c4ccc(Cl)c(Cl)c4)CC3)ncnc12
Ochromycinone,11808929,C[C@@H]1CC(=O)c2c(ccc3c2C(=O)c2cccc(O)c2C3=O)C1
Kuromanine,197081,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
Icilin,161930,O=C1NC(c2cccc([N+](=O)[O-])c2)=CCN1c1ccccc1O
WAY-629,6604933,c1cc2c3c(c1)c1c(n3CCNC2)CCCC1
SU9516,5289419,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2
PHENOL RED,4766,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
Falnidamol,6918508,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1
menatetrenone,5282367,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O
93076-89-2,3012,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1
Cdk1/5 Inhibitor,438981,Nc1n[nH]c2nc3ccccc3nc12
Nitenpyram,3034287,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC
Micafungin (sodium),92044397,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)C([C@@H](C)O)NC4=O)cc3)no2)cc1.[Na+]
"3,4-Dimethoxyphenethylamine",8421,COc1ccc(CCN)cc1OC
Thioperamide,3035905,S=C(NC1CCCCC1)N1CCC(c2cnc[nH]2)CC1
HEMADO,10981286,CCCCC#Cc1nc(NC)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
Tyrphostin AG 835,5328769,C[C@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1
Bakuchiol,5468522,C=C[C@@](C)(/C=C/c1ccc(O)cc1)CCC=C(C)C
Pyrrolidine-1-carbonitrile,73737,N#CN1CCCC1
Octreotide acetate,383413,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1
btp2,2455,Cc1nnsc1C(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2C(F)(F)F)cc1
221243-82-9,4877,CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21
1-Aminocyclopropanecarboxylic acid,535,NC1(C(=O)O)CC1
Arg-gly-asp-ser,107775,N=C(N)NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O
Sorbinil,337359,O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1
Flindokalner,214350,COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21
4-Hydroxyquinazoline,135408753,O=c1[nH]cnc2ccccc12
2-Methylserotonin,1574,Cc1[nH]c2ccc(O)cc2c1CCN
DADLE,6917707,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O
158985-00-3,5311200,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
Amphotericin B lipid complex,118705500,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2
Bms 182874,122272,Cc1noc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)c1C
DAZOXIBEN,53001,O=C(O)c1ccc(OCCn2ccnc2)cc1
Fpl-55712,23662025,CCCc1c(OCC(O)COc2ccc3c(=O)cc(C(=O)O)oc3c2CCC)ccc(C(C)=O)c1O
Ticrynafen,38409,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl
(R)-alpha-Methylhistamine,156615,C[C@@H](N)Cc1c[nH]cn1
arcyriaflavin a,5327723,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
673-50-7,912,CNCCc1cnc[nH]1
PROQUAZONE,31508,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1
DAPH,1697,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21
SC-560,4306515,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1
Rimiducid,16135625,CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCNC(=O)COc2cccc([C@@H](CCc3ccc(OC)c(OC)c3)OC(=O)[C@@H]3CCCCN3C(=O)[C@@H](CC)c3cc(OC)c(OC)c(OC)c3)c2)c1)c1cc(OC)c(OC)c(OC)c1
Ro 19-4603,127382,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O
TIOTIDINE,50287,C/N=C(\NC#N)NCCSCc1csc(N=C(N)N)n1
nu2058,4564,Nc1nc(OCC2CCCCC2)c2nc[nH]c2n1
Alvimopan monohydrate,71587995,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1
Isamoltan,127404,CC(C)NCC(O)COc1ccccc1-n1cccc1
CP-376395,9862166,CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C
Ro 106-9920,3906779,[O-][S+](c1ccccc1)c1ccc2nnnn2n1
Isepamicin sulphate,636375,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CN)OC[C@]1(C)O
Tauroursodeoxycholic acid,9848818,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
FIACITABINE,50312,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I
Croconazole,2880,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1
snap,5231,CC(=O)NC(C(=O)O)C(C)(C)SN=O
BMS CCR2 22,24801690,CSc1ccc(C(=O)N[C@@H]2CCCC[C@@H]2NC(=O)CNC(=O)c2cc(C(F)(F)F)ccc2NC(=O)NC(C)C)cc1
"2,4-dinitrophenol",1493,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
muscimol,4266,NCc1cc(O)no1
9-Aminocamptothecin,72402,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1
TIARAMIDE,5469,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1
L-aspartic acid,5960,N[C@@H](CC(=O)O)C(=O)O
AJ 76,122334,CCCN[C@@H]1CCc2c(OC)cccc2[C@@H]1C
4-Iododexetimide,11755220,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccc(I)cc3)CC2)C(=O)N1
kainic acid,10255,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O
Zamifenacin,3086618,c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
4-Methylhistamine,37463,Cc1nc[nH]c1CCN
3-Methyl-GABA,57369841,CC(CN)CC(=O)O
salicylamide,5147,NC(=O)c1ccccc1O
FR-122047,196841,COc1ccc(-c2nc(C(=O)N3CCN(C)CC3)sc2-c2ccc(OC)cc2)cc1
alpha-methyl-5-HT,2107,CC(N)Cc1c[nH]c2ccc(O)cc12
SB 221284,443389,CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2
(S)-AMPA,158397,Cc1onc(O)c1C[C@H](N)C(=O)O
Polyinosinic acid,135402036,O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O
Trim,1359,FC(F)(F)c1ccccc1-n1ccnc1
dihydrotestosterone,10635,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
CHEMBL277927,44273461,C=CCN1CC[C@]2(C)c3cc(O)ccc3CC1[C@@H]2C
celiprolol,2663,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1
7440-71-3,23997,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1
Phenindamine,11291,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12
ACIFRAN,51576,CC1(c2ccccc2)OC(C(=O)O)=CC1=O
Clorindione,70846,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1
UNII-QQYOR9S587,6604756,CCCN(CCC)[C@@H]1CCc2c(OC)cccc2[C@@H]1C
Suritozole,25431,Cn1nc(-c2cccc(F)c2)n(C)c1=S
CFM-2,4377504,COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NNC(=O)C2
INDORAMIN,33625,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
L-alanine,5950,C[C@H](N)C(=O)O
Selfotel,68736,O=C(O)[C@H]1C[C@@H](CP(=O)(O)O)CCN1
CHEMBL279841,3994476,COc1ccccc1N1CCN(CCCCN2C(=O)CCC2=O)CC1
ENPROFYLLINE,1676,CCCn1c(=O)[nH]c(=O)c2[nH]cnc21
QUISQUALIC ACID,40539,N[C@@H](Cn1oc(=O)[nH]c1=O)C(=O)O
n-oleoylethanolamine,5283454,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO
Apafant,65889,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2
salicyl alcohol,5146,OCc1ccccc1O
Homoquinolinic acid,3080554,O=C(O)Cc1cccnc1C(=O)O
CP-339818,656767,CCCCC/N=c1\ccn(Cc2ccccc2)c2ccccc12
Tabimorelin,9810101,CNC(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1ccc2ccccc2c1)N(C)C(=O)/C=C/CC(C)(C)N
170569-86-5,9865808,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1
"1,3-Di-o-tolylguanidine",7333,Cc1ccccc1NC(=N)Nc1ccccc1C
estradiol benzoate,222757,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
Tesaglitazar,208901,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O
GGTI298,9811606,COC(=O)[C@H](CC(C)C)NC(=O)c1ccc(NC[C@@H](N)CS)cc1-c1cccc2ccccc12
Flucloxacillin,21319,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.[Na+]
Cinalukast,6436135,CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O
creatine,586,CN(CC(=O)O)C(=N)N
DEHYDROACETIC ACID,122903,CC(=O)C1C(=O)C=C(C)OC1=O
O-phospho-L-serine,68841,N[C@@H](COP(=O)(O)O)C(=O)O
8-Hydroxy-pipat,6142670,CCCN(C/C=C/I)C1CCc2cccc(O)c2C1
Mifobate,60910,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC
SB-206606,9841972,C[C@H](Cc1ccc(OCC(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1
CHEMBL284795,10220232,Cc1sc(C)c2c1CCC=C2c1c[nH]cn1
Ibotenic acid,1233,NC(C(=O)O)c1cc(O)no1
58816-69-6,9840971,CCOC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccccc1
CCPA,123807,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O
D-serine,71077,N[C@H](CO)C(=O)O
Biapenem,71339,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12
4-P-PDOT,3976006,CCC(=O)NC1Cc2ccccc2C(c2ccccc2)C1
PAOPA,44281634,NC(=O)CN1CC[C@@H](NC(=O)[C@@H]2CCCN2)C1=O
2-Chloroadenosine,8974,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Skf-77434,1241,C=CCN1CCc2cc(O)c(O)cc2[C@H](c2ccccc2)C1
ML 10302,5311299,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCCCC1
quinolinic acid,1066,O=C(O)c1cccnc1C(=O)O
Deracoxib,3058754,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
hypericin,3663,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65
luzindole,122162,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12
aminopurvalanol A,6604931,CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1
Diclofensine hydrochloride,157489,COc1ccc2c(c1)CN(C)CC2c1ccc(Cl)c(Cl)c1
CHEMBL287327,6604749,O=C(Nc1ccccc1)N[C@H]1C[C@H](C(=O)O)Nc2cc(Cl)cc(Cl)c21
CO-102862,10221150,NC(=O)N/N=C/c1ccc(Oc2ccc(F)cc2)cc1
Gallic acid,370,O=C(O)c1cc(O)c(O)c(O)c1
Sutezolid,465951,CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1
"(2S,4R)-4-Methylglutamic acid",95883,C[C@H](C[C@H](N)C(=O)O)C(=O)O
CHEMBL288246,9892554,CCCCc1nc2ccn(CC(=O)N(C)C)c(=O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
BROMINDIONE,14369,O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1
2-Iodomelatonin,115348,COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1
Fosbretabulin disodium,6918309,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-].[Na+].[Na+]
Clomesone,100651,CS(=O)(=O)CS(=O)(=O)OCCCl
Quinagolide hydrochloride,3086400,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21
A77636,64637,NC[C@@H]1O[C@H](C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O
ROSOXACIN,287180,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21
Obidoxime,8251,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-]
792173-99-0,6604926,Cc1nc2ccc(NC(=O)Nc3ccnc4cccnc34)cc2o1
L-threonine,6288,C[C@@H](O)[C@H](N)C(=O)O
L-leucine,6106,CC(C)C[C@H](N)C(=O)O
LOXORIBINE,135410906,C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)nc(O)c21
MANDELIC ACID,1292,O=C(O)[C@H](O)c1ccccc1
"1-chloro-2,4-dinitrobenzene",6,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1
2-METHYLIMIDAZOLE,12749,Cc1ncc[nH]1
Amthamine,126688,Cc1nc(N)sc1CCN
Ravuconazole,467825,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
THYMOL,6989,Cc1ccc(C(C)C)c(O)c1
Win 64338,132927,CCCC[P+](CCCC)(CCCC)Cc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N/C(=N/C2CCCCC2)NC2CCCCC2)cc1
CHEMBL294649,6604789,Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc21
GR 103691,4302960,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1
Y-29794 OXALATE,45073463,CC(C)c1ccc(C(=O)c2cccs2)c(SCCCCCCCCN(C)C)n1
Naltriben,5486827,Oc1ccc2c3c1O[C@H]1c4oc5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314
ORBIFLOXACIN,60605,C[C@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1
Pleconaril,1684,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1
7013-05-0,6971281,NC[C@@H](O)CC(=O)O
kenpaullone,3820,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1
Antalarmin,177990,CCCCN(CC)c1nc(C)nc2c1c(C)c(C)n2-c1c(C)cc(C)cc1C
Opc 21268,114904,CC(=O)NCCCOc1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1
aphidicolin,457964,C[C@]12CC[C@@H](O)[C@@](C)(CO)[C@@H]1CC[C@H]1C[C@@H]3C[C@@]12CC[C@]3(O)CO
l-isoleucine,6306,CCC(C)C(N)C(=O)O
Pirodavir,71345,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1
Tafenoquine,115358,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1
kynurenic acid,3845,O=C(O)c1cc(=O)c2ccccc2[nH]1
TALOPRAM,23573,CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21
PD-173212,76968881,CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NC(C)(C)C)N(C)Cc1ccc(C(C)(C)C)cc1
CHEMBL299879,9982218,O=[N+]([O-])c1ccccc1S(=O)(=O)NC[C@H]1CC[C@H](CNCC2CCc3ccccc3C2)CC1
Levopropoxyphene,200742,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C
ICI 192605,6604763,O=C(O)CC/C=C\C[C@@H]1CO[C@H](c2ccccc2Cl)O[C@@H]1c1ccccc1O
Arteether,3000469,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3
3-MPPI,4013695,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1
ST 91,20864,CCc1cccc(CC)c1NC1=NCCN1
Pibenzimol,2392,CN1CCN(c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc(O)cc6)nc5c4)nc3c2)CC1
(R)-Baclofen,44602,NC[C@H](CC(=O)O)c1ccc(Cl)cc1
melanocyte-inhibiting factor,3896043,CC(C)CC(NC(=O)C1CCCN1)C(=O)NCC(N)=O
17alpha-Hydroxyprogeoterone,6710628,CC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C
Securinine,442872,O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31
WAY-161503,3906894,O=C1Nc2cc(Cl)c(Cl)cc2N2CCNC[C@H]12
"2,3,5,6-Tetramethylpyrazine",14296,Cc1nc(C)c(C)nc1C
Spectrum_001616,5702280,NC[C@H]1O[C@H](O[C@H]2C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O
